cot_conts_id,cot_conts_name,cot_img_main_url,cot_theme_sub_id,thm_theme_type,thm_conts_type,thm_coord_type,cot_addr_full_old,cot_addr_full_new,cot_coord_data,cot_coord_x,cot_coord_y,cot_tel_no,cot_conts_detail,cot_conts_stat,cot_extra_data_01,cot_extra_data_02,cot_name_01,cot_value_01,cot_name_02,cot_value_02,cot_name_03,cot_value_03,cot_name_04,cot_value_04,cot_name_05,cot_value_05,cot_name_06,cot_value_06,cot_name_07,cot_value_07,cot_name_08,cot_value_08,cot_name_09,cot_value_09,cot_name_10,cot_value_10,cot_name_11,cot_value_11,cot_name_12,cot_value_12,cot_name_13,cot_value_13,cot_name_14,cot_value_14,cot_name_15,cot_value_15,cot_name_16,cot_value_16,cot_name_17,cot_value_17,cot_name_18,cot_value_18,cot_name_19,cot_value_19,cot_name_20,cot_value_20,cot_coord_type,cot_line_pattern,cot_line_color,cot_line_weight,fillcolor,fillpattern,fillpatternsize,cot_movie_url,cot_voice_url,cot_nation_base_area,cot_nation_point_number,cot_conts_lan_type,cot_kw,cot_sub_cate_id,cot_sub_cate_name,최종기점주소,위도,경도
24D-3389,오금로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 신천동 11-7,서울특별시 송파구 올림픽로 319,,,,,,Y,,,기점,교통회관 입구,종점,송파경찰서,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.957,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05510,다사65194638,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 올림픽로 319,37.515763,127.1055791
24D-3388,오금로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 방이동 65,서울특별시 송파구 오금로 91,,,,,,Y,,,기점,코로바A 1동,종점,잠실리시온오피스텔,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.155,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05548,다사65304616,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 오금로 91,37.5140578,127.1076695
24D-3387,오금로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길 104,,,,,,Y,,,기점,장미2차A 30동,종점,더샵스타리버A 102동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.24,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05504,다사65014679,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 올림픽로35길 104,37.5165923,127.0985105
24D-3386,오금로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 신천동 15,서울특별시 송파구 오금로 20,,,,,,Y,,,기점,파크리오A 103동,종점,미성A 상가,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.158,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05507|05504|05509|05510,다사65124660,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 오금로 20,37.520691,127.1038301
24D-3385,송이로32길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 문정동 19,서울특별시 송파구 송이로32길 37,,,,,,Y,,,기점,문정초교교차로,종점,문덕초교교차로(문정푸르지오A 202동),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.358,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05797,다사67014308,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송이로32길 37,37.4868208,127.1272278
24D-3384,송이로32길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 문정동 9-7,서울특별시 송파구 송이로 202,,,,,,Y,,,기점,문정초교교차로,종점,문덕초교교차로(태성빌딩),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.383,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05796,다사67134346,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송이로 202,37.4898912,127.1281533
24D-3383,송이로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 장지동 833,서울특별시 송파구 충민로 188,,,,,,Y,,,기점,송이로37길(송파파인타운1단지A),종점,송파파인타운1단지A 상가,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.012,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05792,다사67644308,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 충민로 188,37.4796402,127.1267405
24D-3382,송이로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 문정동 1,서울특별시 송파구 문정로 83,,,,,,Y,,,기점,문정래미안A 131동,종점,문정래미안A 107동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.294,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05794,다사67374331,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 문정로 83,37.4901934,127.1312482
24D-3381,송이로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 문정동 12,서울특별시 송파구 문정로5길 20,,,,,,Y,,,기점,서울문정초교,종점,문정중교교차로(문정중학교),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.264,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05797,다사67164345,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 문정로5길 20,37.4877891,127.1278727
24D-3380,송이로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 가락동 57,서울특별시 송파구 송이로 111,,,,,,Y,,,기점,연세벧엘치과의원,종점,드림요양병원,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.211,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05716,다사66604420,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송이로 111,37.496722,127.1221705
24D-3379,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 장지동 840-1,서울특별시 송파구 충민로2길 12,,,,,,Y,,,기점,덕영빌딩,종점,아우디매장,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.465,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05816,다사66984221,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 충민로2길 12,37.478047,127.1273951
24D-3378,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 문정동 618,서울특별시 송파구 송파대로 111,,,,,,Y,,,기점,호텔파크하비오,종점,장지교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.67,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05837,다사66764262,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송파대로 111,37.5147395,127.1060664
24D-3377,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 문정동 54-11,서울특별시 송파구 송파대로22길 5-5,,,,,,Y,,,기점,현대자동차 문정지점,종점,강남대성학원,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.333,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05805,다사66594318,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송파대로22길 5-5,37.487648,127.1221184
24D-3376,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 가락동 600,서울특별시 송파구 양재대로 932,,,,,,Y,,,기점,가락몰 2관,종점,올림픽훼밀리타운A 110동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.616,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05699,다사66104399,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 양재대로 932,37.4945254,127.108738
24D-3375,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 가락동 98-4,서울특별시 송파구 송파대로 268,,,,,,Y,,,기점,다인빌딩,종점,한솔섬유빌딩,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.196,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05719,다사66244387,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송파대로 268,37.4937292,127.1183719
24D-3374,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 가락동 600,서울특별시 송파구 양재대로 932,,,,,,Y,,,기점,서울웨딩타워,종점,가락몰 1관,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.061,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05699,다사66014411,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 양재대로 932,37.4945254,127.108738
24D-3373,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 가락동 95-1,서울특별시 송파구 송파대로32길 15,,,,,,Y,,,기점,가락금호A 105동,종점,가락금호A 상가동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.159,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05710,다사66124405,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송파대로32길 15,37.4962013,127.1163864
24D-3372,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 가락동 95-1,서울특별시 송파구 송파대로32길 15,,,,,,Y,,,기점,잠실여고 입구,종점,가락금호A 105동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.562,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05710,다사66054415,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송파대로32길 15,37.4962013,127.1163864
24D-3371,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 가락동 459-4,서울특별시 송파구 송파대로 361-2,,,,,,Y,,,기점,송파역(신한은행),종점,서울웨딩타워,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.6,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05698,다사65654462,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송파대로 361-2,37.5169936,127.0974089
24D-3370,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 석촌동 295-1,서울특별시 송파구 송파대로 395,,,,,,Y,,,기점,대영빌딩,종점,나이키,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.15,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05687,다사65454488,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송파대로 395,37.5169936,127.0974089
24D-3369,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 송파동 19-4,서울특별시 송파구 백제고분로 377,,,,,,Y,,,기점,보명빌딩,종점,석촌역 1번출구,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.287,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05626,다사65304523,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 백제고분로 377,37.5057874,127.1078358
24D-3368,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 잠실동 42,,,,,,,Y,,,기점,석촌호수 서호(삼전도비),종점,석촌역교차로 5번출구,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.735,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05554|05608,다사64774580,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 잠실동 42,37.5122807,127.0855986
24D-3367,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 송파동 7,서울특별시 송파구 송파대로 476,,,,,,Y,,,기점,타워730,종점,석촌호수사거리(팔각정),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.288,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05624,다사65004561,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 송파대로 476,37.5087492,127.1045227
24D-3366,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 신천동 29,서울특별시 송파구 올림픽로 300,,,,,,Y,,,기점,타워730,종점,롯데월드타워 동측입구,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.45,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05551,다사64784591,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 올림픽로 300,37.5137421,127.1042466
24D-3365,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길 104,,,,,,Y,,,기점,잠실대교남단,종점,장미1차A 2동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.283,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05504,다사64444646,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 올림픽로35길 104,37.5165923,127.0985105
24D-3364,송파대로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 잠실동 31,서울특별시 송파구 올림픽로 265,,,,,,Y,,,기점,잠실대교남단,종점,잠실역사거리(잠실주공5단지A 530동),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.63,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05503,다사64274667,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 올림픽로 265,37.5132169,127.1001365
24D-3363,삼학사로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 석촌동 220,,,,,,,Y,,,기점,석촌호교차로(그랜드빌딩),종점,배명고교 야구장입구,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.761,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05692,다사64364441,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 석촌동 220,37.5024827,127.103495
24D-3362,삼학사로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 잠실동 47,서울특별시 송파구 석촌호수로 197,,,,,,Y,,,기점,석촌호수 서호(송파민속보존회),종점,레이크팰리스A 132동 맞은편,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.245,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05608,다사64424542,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 석촌호수로 197,37.5085338,127.0873032
24D-3361,삼학사로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 잠실동 44,서울특별시 송파구 잠실로 88,,,,,,Y,,,기점,레이크팰리스A 135동,종점,배명고교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.204,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05607,다사64394569,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 잠실로 88,37.5086288,127.0928603
24D-3360,삼전로2길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 삼전동 172-1,서울특별시 송파구 삼학사로 11,,,,,,Y,,,기점,유림운수,종점,배명고교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.001,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05598,다사64314431,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 삼학사로 11,37.4987937,127.0957363
24D-3359,삼전로1길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 잠실동 340-3,서울특별시 송파구 삼전로 35,,,,,,Y,,,기점,우성4차A 106동,종점,예일손세차,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.31,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05578,다사63434489,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 삼전로 35,37.5045889,127.0882292
24D-3358,삼전로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 잠실동 35,서울특별시 송파구 잠실로 62,,,,,,Y,,,기점,재원빌라,종점,잠실트리지움 334동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.003,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05555,다사64014575,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 잠실로 62,37.5103878,127.087274
24D-3357,삼전로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 삼전동 38-3,서울특별시 송파구 삼전로2길 7,,,,,,Y,,,기점,유림빌딩,종점,레이크팰리스 108동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.948,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05594,다사63414479,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 삼전로2길 7,37.4999519,127.0885641
24D-3356,도곡로61길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 잠실동 320,서울특별시 송파구 백제고분로18길 30,,,,,,Y,,,기점,사랑교회,종점,우성4차A 106동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.142,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05580,다사63084482,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 백제고분로18길 30,37.5047404,127.0847367
24D-3355,도곡로61길,/smgis/ucimgs/conts/1657588761062/1657588761062_jimi0617_20240223102810_1.png,1-4,2,A,1,서울특별시 송파구 잠실동 149,서울특별시 송파구 올림픽로4길 69,"[[127.07555,37.504128],[127.07423,37.50386],[127.0741,37.5039],[127.07365,37.504154],[127.07332,37.50437]]",,,,,N,,,기점,우성123차A 28동,종점,우성123차A 29동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.179,관리부서,"송파구 도시교통과, 2023년 폐지",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05572,다사62484506,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 올림픽로4길 69,37.5074868,127.0745148
24D-3354,도곡로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 잠실동 294,서울특별시 송파구 백제고분로 114,,,,,,Y,,,기점,아시아선수촌A 9동,종점,아시아선수촌A삼거리(아시아선수촌A 4동),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.228,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05574,다사62804535,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 백제고분로 114,37.5094067,127.079023
24D-3353,도곡로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 송파구 잠실동 305-15,서울특별시 송파구 도곡로 434,,,,,,Y,,,기점,탄천2교삼거리,종점,아시아선수촌A삼거리(우남빌딩),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.337,관리부서,송파구 도시교통과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05573,다사62594510,KOR,,1-4,(A)분리형 겸용도로,서울특별시 송파구 도곡로 434,37.5043938,127.0769909
