순서,시설ID,컨텐츠 명,사용유무,테마 타입,x 좌표,y 좌표,좌표 배열,좌표타입,메인 이미지,새 주소,구 주소,우편번호,국가 지점 번호,테마 명,거리,업데이트 일,등록일,이미지 URL1,이미지 URL2,이미지 URL3,이미지 URL4,이미지 URL5,동영상 URL,음성파일 URL,평가 점수,평가자 인원,상세정보 이름 1,상세정보 값 1,상세정보 이름 2,상세정보 값 2,상세정보 이름 3,상세정보 값 3,상세정보 이름 4,상세정보 값 4,상세정보 이름 5,상세정보 값 5,상세정보 이름 6,상세정보 값 6,상세정보 이름 7,상세정보 값 7,상세정보 이름 8,상세정보 값 8,상세정보 이름 9,상세정보 값 9,상세정보 이름 10,상세정보 값 10
740,강동구_거치대_076,일반거치대,사용,일반,127.1334465,37.53585684,"[127.13344649119213,37.535856838987456]",Point,,서울특별시 강동구 천호대로 1095,서울특별시 강동구 천호동 565,5339,다사67614856,(친환경)자전거 편의시설,16125.30274,2023-04-07 14:51,2023-04-07 14:51,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",강동역 2번 출구 (씨어터웨딩프라하),설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",10대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
741,강동구_거치대_075,일반거치대,사용,일반,127.1313759,37.53684865,"[127.131375921,37.536848646]",Point,,서울특별시 강동구 천호대로 1073,서울특별시 강동구 천호동 571,5340,다사67434867,(친환경)자전거 편의시설,15904.17396,2023-04-07 14:46,2023-04-07 14:36,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,"기타|상업시설 (래미안강동팰리스, 천호대로 163길 입구)|상업시설 (래미안강동팰리스, 천호대로 163길 입구)|","상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",5대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
742,강동구_거치대_067,일반거치대,사용,일반,127.1334125,37.53585673,"[127.133412535,37.535856734]",Point,,서울특별시 강동구 천호대로 1095,서울특별시 강동구 천호동 565,5339,다사67614856,(친환경)자전거 편의시설,16121.96167,2023-04-07 14:42,2023-04-06 16:28,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",11대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
743,강동구_거치대_068,일반거치대,사용,일반,127.1329832,37.53598497,"[127.132983206,37.53598497]",Point,,서울특별시 강동구 천호대로 1089,서울특별시 강동구 천호동 447-17,5339,다사67574858,(친환경)자전거 편의시설,16077.44541,2023-04-07 14:42,2023-04-06 16:33,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",25대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
744,강동구_거치대_074,일반거치대,사용,일반,127.1329321,37.53601072,"[127.132932144,37.536010725]",Point,,서울특별시 강동구 천호대로 1089,서울특별시 강동구 천호동 447-17,5339,다사67574858,(친환경)자전거 편의시설,16071.96707,2023-04-07 14:42,2023-04-07 14:25,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
745,강동구_거치대_073,일반거치대,사용,일반,127.136684,37.53491253,"[127.13668401680907,37.53491253252564]",Point,,서울특별시 강동구 천호대로 1125,서울특별시 강동구 길동 466,5355,다사67904846,(친환경)자전거 편의시설,16460.64127,2023-04-07 14:16,2023-04-07 14:16,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,"기타|버스정류장 (메이탄, 킹대패)|","상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
746,강동구_거치대_072,일반거치대,사용,일반,127.1385096,37.53452943,"[127.13850959166801,37.53452942475815]",Point,,서울특별시 강동구 양재대로 1441,서울특별시 강동구 길동 459-3,5355,다사68064841,(친환경)자전거 편의시설,16647.10155,2023-04-07 14:11,2023-04-07 14:11,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,"기타|상업시설 (탐앤탐스, GS25)|","상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",14대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
747,강동구_거치대_071,일반거치대,사용,일반,127.1392303,37.53412602,"[127.13923026880464,37.53412601804125]",Point,,서울특별시 강동구 천호대로 1151,서울특별시 강동구 길동 426,5356,다사68124837,(친환경)자전거 편의시설,16725.21876,2023-04-06 16:57,2023-04-06 16:57,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|상업시설 (버거킹)|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",10대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
748,강동구_거치대_070,일반거치대,사용,일반,127.1391934,37.53413492,"[127.13919344053008,37.53413491909551]",Point,,서울특별시 강동구 천호대로 1151,서울특별시 강동구 길동 426,5356,다사68124837,(친환경)자전거 편의시설,16721.436,2023-04-06 16:51,2023-04-06 16:51,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|상업시설 (고은빛여성병원)|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",10대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
749,강동구_거치대_069,일반거치대,사용,일반,127.139825,37.53401967,"[127.13982500582595,37.53401967060784]",Point,,서울특별시 강동구 천호대로 1155,서울특별시 강동구 길동 425,5356,다사68174836,(친환경)자전거 편의시설,16785.63541,2023-04-06 16:47,2023-04-06 16:47,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|상업시설 (하남스타포레주택홍보관)|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",5대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
750,강동구_거치대_066,일반거치대,사용,일반,127.1451917,37.53545781,"[127.1451916822467,37.53545780691095]",Point,,서울특별시 강동구 천호대로 1207,서울특별시 강동구 길동 252-91,5350,다사68654851,(친환경)자전거 편의시설,17289.40731,2023-04-06 16:23,2023-04-06 16:23,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,"기타|상업시설 (한빛안경랜드, 투썸플레이스)|","상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",10대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
751,강동구_거치대_065,일반거치대,사용,일반,127.1724064,37.54675157,"[127.17240640711924,37.54675156621265]",Point,,서울특별시 강동구 천호대로 1477,서울특별시 강동구 상일동 328-5,5283,다사71064976,(친환경)자전거 편의시설,19847.54543,2023-04-06 15:44,2023-04-06 15:44,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|학교주변 상일육교 아래|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",20대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
752,강동구_거치대_058,일반거치대,사용,일반,127.1272109,37.52483626,"[127.12721089870134,37.52483625637309]",Point,,서울특별시 강동구 강동대로 187,서울특별시 강동구 성내동 468-5,5402,다사67054734,(친환경)자전거 편의시설,15750.13331,2023-04-06 15:37,2023-04-06 15:37,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|상업시설 |,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",5대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
753,강동구_거치대_060,일반거치대,사용,일반,127.13613,37.53450409,"[127.13612997016048,37.53450408951115]",Point,,서울특별시 강동구 천호대로 1124,서울특별시 강동구 성내동 450-32,5373,다사67854841,(친환경)자전거 편의시설,16413.44861,2023-04-06 15:22,2023-04-06 15:22,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|버스정류장 대입적성 시그널 학원 앞|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",13대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
754,강동구_거치대_064,일반거치대,사용,일반,127.145553,37.53504314,"[127.14555301628073,37.5350431411634]",Point,,서울특별시 강동구 천호대로 1210,서울특별시 강동구 둔촌동 609-5,5360,다사68684847,(친환경)자전거 편의시설,17331.95629,2023-04-06 15:07,2023-04-06 15:07,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|상업시설 양의문 장로교회 주변|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",10대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
756,강동구_거치대_004,일반거치대,사용,일반,127.1534069,37.55549004,"[127.153406939,37.555490041]",Point,,,서울특별시 강동구 고덕동 310,,다사69385073,(친환경)자전거 편의시설,17892.16366,2023-04-05 16:28,2023-04-03 16:06,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",고덕역 1번 출구,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",25대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
757,강동구_거치대_056,일반거치대,사용,일반,127.1195833,37.52814245,"[127.119583311,37.52814245]",Point,,서울특별시 강동구 강동대로 143-64,서울특별시 강동구 성내동 472,5398,다사66384771,(친환경)자전거 편의시설,14929.5567,2023-04-05 16:13,2023-04-05 14:37,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|상업시설|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",50대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
